topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/control/control_evaluator/debug/processing_time_ms,Best-Effort,1498,1281.992,1545.505,1629.228,245.377,296.845,,,0.738432
/control/control_evaluator/metrics,Best-Effort,1512,1278.975,1555.233,1631.612,245.593,299.915,,,0.73608
/control/control_validator/debug/marker,Best-Effort,2777,1319.374,1588.068,1676.936,237.874,240.459,,,0.758227
/control/control_validator/debug/processing_time_ms,Best-Effort,2775,1318.808,1588.619,1676.848,239.664,240.308,,,0.758423
/control/control_validator/validation_status,Best-Effort,2777,1319.212,1588.02,1676.897,237.798,240.307,,,0.758248
/control/control_validator/virtual_wall,Best-Effort,2774,1318.977,1588.364,1676.859,238.037,240.619,,,0.758531
/control/trajectory_follower/control_cmd/debug/published_time,Best-Effort,2767,1319.92,1586.338,1675.132,237.325,240.412,,,0.758341
/control/trajectory_follower/controller_node_exe/debug/predicted_trajectory_in_frenet_coordinate,Best-Effort,2813,1319.089,1590.181,1678.315,245.404,243.235,,,0.754623
/control/trajectory_follower/controller_node_exe/debug/resampled_reference_trajectory,Best-Effort,2864,1316.466,1601.708,1680.012,245.625,244.297,,,0.750305
/control/trajectory_follower/controller_node_exe/lateral/debug/processing_time_ms,Best-Effort,2767,1318.678,1583.81,1674.271,238.792,240.581,,,0.758172
/control/trajectory_follower/controller_node_exe/longitudinal/debug/processing_time_ms,Best-Effort,2774,1319.22,1587.411,1675.115,238.938,240.263,,,0.758131
/control/trajectory_follower/controller_node_exe/output/debug_marker,Best-Effort,2769,1319.899,1586.232,1674.984,237.404,240.613,,,0.758482
/control/trajectory_follower/controller_node_exe/output/estimated_steer_offset,Best-Effort,2781,1320.114,1583.997,1675.204,242.955,240.356,,,0.757457
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/lateral,Best-Effort,1480,1283.315,1549.914,1629.805,244.773,295.245,,,0.741575
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw,Best-Effort,1478,1282.175,1548.7,1629.773,244.813,294.629,,,0.741969
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw_deg,Best-Effort,1501,1283.016,1555.717,1631.718,244.986,298.216,,,0.738
/control/trajectory_follower/lane_departure_checker_node/debug/marker_array,Best-Effort,1478,1283.128,1546.413,1626.648,243.768,293.968,,,0.742014
/control/trajectory_follower/lane_departure_checker_node/debug/processing_time_ms,Best-Effort,1509,1283.715,1557.221,1630.338,246.744,298.361,,,0.737016
/control/trajectory_follower/lane_departure_checker_node/debug/processing_time_ms_diag,Best-Effort,1520,1284.029,1567.676,1641.827,246.425,300.995,,,0.735053
/control/trajectory_follower/lateral/diagnostic,Best-Effort,2789,1320.263,1588.185,1677.41,243.278,241.494,,,0.75678
/control/trajectory_follower/lateral/predicted_trajectory,Best-Effort,2766,1317.953,1580.548,1672.759,238.759,240.578,,,0.758723
/control/trajectory_follower/longitudinal/diagnostic,Best-Effort,2770,1319.076,1583.92,1675.267,237.06,240.313,,,0.758416
/control/vehicle_cmd_gate/debug/processing_time_ms,Best-Effort,1454,1281.796,1532.685,1616.837,232.023,289.812,,,0.745893
/control/vehicle_cmd_gate/is_filter_activated/marker_raw,Best-Effort,2767,1320.12,1585.966,1675.114,237.284,240.616,,,0.758298
/localization/debug/ellipse_marker,Best-Effort,11494,322.085,398.836,402.655,44.718,59.588,,,0.0
/localization/pose_estimator/exe_time_ms,Best-Effort,5738,345.887,399.75,402.631,37.804,54.441,,,0.0
/localization/pose_twist_fusion_filter/debug/processing_time_ms,Best-Effort,11481,322.309,399.01,402.706,44.703,59.85,,,0.0
/localization/pose_twist_fusion_filter/debug/stop_flag,Best-Effort,11476,316.221,397.604,402.365,45.141,58.182,,,0.0
/localization/pose_twist_fusion_filter/pose_instability_detector/debug/diff_pose,Best-Effort,1145,302.62,358.132,366.629,40.547,56.486,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/cyclic_time_ms,Best-Effort,5743,283.868,366.696,396.892,49.277,58.423,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/pipeline_latency_ms,Best-Effort,5741,285.976,367.811,398.727,49.759,59.096,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/processing_time_ms,Best-Effort,5742,284.669,367.206,397.392,49.389,58.354,,,0.0
/localization/util/downsample/pointcloud/debug/published_time,Best-Effort,5737,339.82,400.735,403.409,43.219,62.447,,,0.0
/localization/util/measurement_range/pointcloud/debug/published_time,Best-Effort,5736,292.5,371.312,399.856,49.658,58.736,,,0.0
/localization/util/voxel_grid_downsample/pointcloud/debug/published_time,Best-Effort,5737,322.632,399.8,403.106,51.051,71.123,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/cyclic_time_ms,Best-Effort,5737,341.14,394.976,397.669,37.895,54.666,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/pipeline_latency_ms,Best-Effort,5744,340.909,394.842,397.494,38.008,54.667,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/processing_time_ms,Best-Effort,5734,341.191,395.032,397.732,37.901,54.678,,,0.0
/perception/object_recognition/detection/centerpoint/objects/debug/published_time,Best-Effort,5739,341.115,394.975,397.696,37.903,54.646,,,0.0
/perception/object_recognition/detection/centerpoint/validation/objects/debug/published_time,Best-Effort,5743,340.953,394.893,397.545,37.997,54.651,,,0.0
/perception/object_recognition/detection/clustering/debug/clusters,Best-Effort,5740,341.501,395.415,397.97,37.88,54.581,,,0.0
/perception/object_recognition/detection/clustering/objects/debug/published_time,Best-Effort,5742,341.372,395.292,398.059,37.96,54.627,,,0.0
/perception/object_recognition/detection/clustering/objects_with_feature/debug/published_time,Best-Effort,5744,341.31,395.256,397.97,37.966,54.607,,,0.0
/perception/object_recognition/detection/clustering/shape_estimation/debug/cyclic_time_ms,Best-Effort,5739,341.502,395.358,398.087,37.879,54.614,,,0.0
/perception/object_recognition/detection/clustering/shape_estimation/debug/processing_time_ms,Best-Effort,5735,341.632,395.453,398.175,37.869,54.639,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/cyclic_time_ms,Best-Effort,5739,341.559,395.454,398.069,37.87,54.593,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/pipeline_latency_ms,Best-Effort,5735,341.645,395.464,398.167,37.858,54.613,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/processing_time_ms,Best-Effort,5742,341.412,395.39,397.92,37.932,54.574,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/divided_objects,Best-Effort,5735,341.605,395.408,398.173,37.868,54.638,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/initial_objects,Best-Effort,5743,341.341,395.252,398.006,37.96,54.607,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/merged_objects,Best-Effort,5738,341.56,395.372,398.141,37.871,54.624,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/tracked_objects,Best-Effort,5738,341.533,395.361,398.147,37.869,54.619,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/cyclic_time_ms,Best-Effort,5741,341.419,395.32,398.067,37.937,54.641,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/processing_time_ms,Best-Effort,5732,341.613,395.4,398.195,37.871,54.661,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects/debug/published_time,Best-Effort,5741,341.463,395.359,398.098,37.934,54.639,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/cyclic_time_ms,Best-Effort,11487,340.945,394.889,397.622,37.934,38.653,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/processing_time_ms,Best-Effort,11463,341.108,394.952,397.697,37.875,38.673,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/pipeline_latency_ms,Best-Effort,5738,340.89,394.787,397.504,37.925,54.695,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/processing_time_ms,Best-Effort,5738,340.917,394.805,397.535,37.925,54.695,,,0.0
/perception/object_recognition/detection/objects/debug/published_time,Best-Effort,5735,340.973,394.837,397.57,37.915,54.699,,,0.0
/perception/object_recognition/detection/objects_before_filter/debug/published_time,Best-Effort,5741,340.882,394.802,397.538,37.977,54.687,,,0.0
/perception/object_recognition/detection/obstacle_pointcloud_based_validator/debug/pipeline_latency_ms,Best-Effort,5735,341.163,394.983,397.639,37.897,54.664,,,0.0
/perception/object_recognition/detection/pointcloud_map_filtered/pointcloud/debug/published_time,Best-Effort,5735,342.089,395.923,398.529,37.835,54.567,,,0.0
/perception/object_recognition/detection/temporary_merged_objects/debug/published_time,Best-Effort,5738,341.017,394.926,397.647,37.917,54.679,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/cyclic_time_ms,Best-Effort,5743,342.206,396.122,398.65,37.911,54.527,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/processing_time_ms,Best-Effort,5727,342.291,396.078,398.614,37.818,54.567,,,0.0
/perception/object_recognition/objects/debug/published_time,Best-Effort,5739,302.542,355.899,358.351,37.668,54.656,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/cyclic_time_ms,Best-Effort,5739,302.538,355.915,358.368,37.668,54.658,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_detail_ms,Best-Effort,5739,302.423,355.799,358.272,37.669,54.658,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_ms,Best-Effort,5742,302.351,355.779,358.297,37.776,54.651,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/cyclic_time_ms,Best-Effort,5752,302.729,356.325,358.863,37.843,54.651,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/input_latency_ms,Best-Effort,5752,340.661,394.73,397.505,38.119,54.686,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/meas_to_tracked_object_ms,Best-Effort,5753,302.598,356.21,358.741,37.85,54.664,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/objects_markers,Best-Effort,5752,302.618,356.237,358.768,37.852,54.665,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/pipeline_latency_ms,Best-Effort,5752,302.769,356.382,358.895,37.845,54.654,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_latency_ms,Best-Effort,5752,302.665,356.324,358.823,37.852,54.666,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_time_ms,Best-Effort,5753,302.578,356.183,358.814,37.892,54.659,,,0.0
/perception/object_recognition/tracking/objects/debug/published_time,Best-Effort,5753,302.661,356.255,358.762,37.834,54.642,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/cyclic_time_ms,Best-Effort,5736,287.179,368.381,399.052,49.667,59.869,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/pipeline_latency_ms,Best-Effort,5736,287.88,368.461,399.037,49.652,59.676,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/processing_time_ms,Best-Effort,5736,286.562,367.894,398.442,49.481,59.174,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/cyclic_time_ms,Best-Effort,5735,342.793,396.599,399.146,37.804,54.522,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/processing_time_ms,Best-Effort,5740,342.601,396.417,398.991,37.824,54.48,,,0.0
/perception/obstacle_segmentation/pointcloud_map_filtered/downsampled/pointcloud/debug/published_time,Best-Effort,5738,342.685,396.534,399.12,37.811,54.509,,,0.0
/perception/obstacle_segmentation/range_cropped/pointcloud/debug/published_time,Best-Effort,5741,289.908,369.015,399.636,49.591,59.39,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/cyclic_time_ms,Best-Effort,5740,346.752,400.77,403.247,38.088,54.952,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/processing_time_ms,Best-Effort,5729,346.948,400.843,403.409,37.983,54.869,,,0.0
/perception/obstacle_segmentation/single_frame/pointcloud/debug/published_time,Best-Effort,5731,347.022,400.794,403.302,37.801,54.607,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/cyclic_time_ms,Best-Effort,5736,342.774,396.54,399.104,37.789,54.501,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/pipeline_latency_ms,Best-Effort,5729,342.829,396.577,399.167,37.804,54.529,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/processing_time_ms,Best-Effort,5739,342.664,396.46,399.014,37.808,54.488,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_left,Best-Effort,1423,1282.67,1528.867,1616.618,230.685,282.786,,,0.751441
/planning/auto_mode_status/avoidance_by_lane_change_right,Best-Effort,1419,1282.68,1522.526,1616.066,230.498,283.352,,,0.752183
/planning/auto_mode_status/blind_spot,Best-Effort,1474,1282.388,1537.547,1626.761,244.126,292.176,,,0.742533
/planning/auto_mode_status/crosswalk,Best-Effort,1524,1278.742,1558.024,1642.255,246.654,301.817,,,0.73366
/planning/auto_mode_status/goal_planner,Best-Effort,1450,1281.378,1538.54,1622.102,231.344,287.438,,,0.746326
/planning/auto_mode_status/intersection,Best-Effort,1498,1282.305,1548.724,1641.139,245.673,298.526,,,0.738112
/planning/auto_mode_status/intersection_occlusion,Best-Effort,1480,1282.206,1539.526,1632.953,244.246,293.896,,,0.741123
/planning/auto_mode_status/lane_change_left,Best-Effort,1423,1282.121,1529.001,1615.529,230.869,282.547,,,0.751267
/planning/auto_mode_status/lane_change_right,Best-Effort,1435,1281.887,1531.856,1626.165,231.11,283.596,,,0.749257
/planning/auto_mode_status/no_stopping_area,Best-Effort,1466,1281.323,1534.922,1626.467,243.636,290.917,,,0.743975
/planning/auto_mode_status/start_planner,Best-Effort,1466,1282.503,1542.687,1630.0,244.316,291.292,,,0.74393
/planning/auto_mode_status/static_obstacle_avoidance_left,Best-Effort,1514,1279.223,1554.62,1630.636,246.422,300.51,,,0.735546
/planning/auto_mode_status/static_obstacle_avoidance_right,Best-Effort,1489,1280.676,1548.753,1629.707,244.952,294.343,,,0.739958
/planning/auto_mode_status/traffic_light,Best-Effort,1511,1282.112,1555.655,1640.11,246.161,300.86,,,0.735608
/planning/cooperate_status/avoidance_by_lane_change_left,Best-Effort,1516,1258.335,1505.679,1608.375,231.733,297.092,,,0.735289
/planning/cooperate_status/avoidance_by_lane_change_right,Best-Effort,1516,1258.352,1505.728,1608.419,231.662,297.135,,,0.734826
/planning/cooperate_status/blind_spot,Best-Effort,1571,1269.945,1508.037,1607.089,228.33,300.401,,,0.725494
/planning/cooperate_status/crosswalk,Best-Effort,1547,1264.024,1506.309,1605.94,229.942,301.589,,,0.729829
/planning/cooperate_status/goal_planner,Best-Effort,1509,1258.821,1506.099,1608.897,231.806,295.966,,,0.736557
/planning/cooperate_status/intersection,Best-Effort,1566,1269.093,1508.483,1604.656,229.158,301.177,,,0.726128
/planning/cooperate_status/intersection_occlusion,Best-Effort,1569,1269.285,1508.372,1604.547,228.556,301.233,,,0.725699
/planning/cooperate_status/lane_change_left,Best-Effort,1514,1258.458,1505.868,1608.579,231.73,296.615,,,0.735592
/planning/cooperate_status/lane_change_right,Best-Effort,1513,1258.729,1505.975,1608.749,231.758,296.676,,,0.735536
/planning/cooperate_status/no_stopping_area,Best-Effort,1587,1269.923,1507.182,1609.398,228.007,301.213,,,0.722649
/planning/cooperate_status/start_planner,Best-Effort,1503,1259.319,1506.256,1609.046,231.989,295.469,,,0.737605
/planning/cooperate_status/static_obstacle_avoidance_left,Best-Effort,1501,1260.359,1506.77,1609.212,232.14,295.65,,,0.737862
/planning/cooperate_status/static_obstacle_avoidance_right,Best-Effort,1496,1261.147,1507.115,1609.312,232.147,294.998,,,0.73869
/planning/cooperate_status/traffic_light,Best-Effort,1561,1267.83,1508.4,1605.556,229.037,301.876,,,0.726764
/planning/debug/objects_of_interest/blind_spot,Best-Effort,1569,1270.428,1508.051,1607.121,227.603,300.737,,,0.726082
/planning/debug/objects_of_interest/crosswalk,Best-Effort,1546,1264.924,1506.227,1605.983,229.012,302.016,,,0.729815
/planning/debug/objects_of_interest/goal_planner,Best-Effort,393,1260.581,1499.775,3805.402,348.135,328.543,,,0.710391
/planning/debug/objects_of_interest/intersection,Best-Effort,1568,1269.586,1508.369,1604.546,228.033,301.659,,,0.726209
/planning/debug/objects_of_interest/no_stopping_area,Best-Effort,1586,1270.497,1507.238,1609.462,227.048,301.51,,,0.722679
/planning/debug/objects_of_interest/obstacle_cruise,Best-Effort,1492,1373.858,1659.466,1701.94,235.427,299.28,,,0.739115
/planning/debug/objects_of_interest/obstacle_slow_down,Best-Effort,1562,1339.199,1621.231,1689.99,236.456,309.167,,,0.72678
/planning/debug/objects_of_interest/obstacle_stop,Best-Effort,1603,1296.962,1565.74,1629.212,232.464,309.041,,,0.71951
/planning/debug/objects_of_interest/traffic_light,Best-Effort,1556,1268.47,1508.085,1605.574,228.114,301.656,,,0.727924
/planning/hazard_lights_cmd,Best-Effort,1548,1251.98,1502.984,1606.145,231.132,302.128,,,0.729323
/planning/planning_evaluator/debug/processing_time_ms,Best-Effort,1474,1279.939,1540.019,1632.447,245.436,293.744,,,0.742668
/planning/planning_evaluator/metrics,Best-Effort,1468,1282.833,1543.648,1629.394,243.968,293.996,,,0.743177
/planning/planning_factors/avoidance_by_lane_change,Best-Effort,1516,1258.485,1506.199,1608.393,231.654,297.086,,,0.734872
/planning/planning_factors/behavior_path_planner,Best-Effort,1545,1253.067,1502.395,1605.97,231.093,301.744,,,0.730131
/planning/planning_factors/blind_spot,Best-Effort,1569,1269.578,1508.284,1607.15,228.345,300.688,,,0.725603
/planning/planning_factors/crosswalk,Best-Effort,1545,1263.08,1506.453,1606.222,230.47,302.026,,,0.730319
/planning/planning_factors/detection_area,Best-Effort,1573,1269.517,1507.445,1606.928,228.006,300.42,,,0.724904
/planning/planning_factors/dynamic_obstacle_stop,Best-Effort,1298,1375.015,1655.642,1698.5,231.576,268.583,,,0.7724
/planning/planning_factors/goal_planner,Best-Effort,1510,1258.982,1506.067,1608.834,231.729,296.119,,,0.736291
/planning/planning_factors/intersection,Best-Effort,1559,1268.425,1508.215,1605.392,229.278,301.917,,,0.727352
/planning/planning_factors/lane_change_left,Best-Effort,1515,1258.438,1505.811,1608.486,231.743,296.985,,,0.735047
/planning/planning_factors/lane_change_right,Best-Effort,1514,1258.494,1505.944,1608.683,231.771,296.744,,,0.7355
/planning/planning_factors/no_stopping_area,Best-Effort,1581,1269.811,1506.924,1606.648,228.209,301.316,,,0.723795
/planning/planning_factors/obstacle_cruise,Best-Effort,1492,1376.132,1659.475,1701.958,236.023,298.05,,,0.738978
/planning/planning_factors/obstacle_slow_down,Best-Effort,1547,1339.304,1623.474,1692.62,237.99,307.611,,,0.729545
/planning/planning_factors/obstacle_stop,Best-Effort,1606,1301.473,1568.822,1651.001,233.775,309.018,,,0.718838
/planning/planning_factors/out_of_lane,Best-Effort,1304,1370.771,1655.498,1700.027,231.007,270.328,,,0.771429
/planning/planning_factors/run_out,Best-Effort,1600,1269.014,1506.065,1608.577,227.247,301.747,,,0.720182
/planning/planning_factors/side_shift,Best-Effort,1503,1260.204,1506.277,1609.091,231.365,296.309,,,0.737376
/planning/planning_factors/start_planner,Best-Effort,1508,1258.87,1506.145,1608.962,231.895,296.012,,,0.73664
/planning/planning_factors/static_obstacle_avoidance,Best-Effort,1504,1259.691,1506.322,1609.111,232.014,295.791,,,0.736971
/planning/planning_factors/stop_line,Best-Effort,1592,1269.494,1506.963,1609.312,227.929,301.602,,,0.721921
/planning/planning_factors/traffic_light,Best-Effort,1558,1266.834,1507.381,1605.694,229.159,301.752,,,0.727527
/planning/planning_factors/virtual_traffic_light,Best-Effort,1577,1269.256,1507.047,1606.936,228.084,300.447,,,0.724638
/planning/planning_factors/walkway,Best-Effort,1551,1264.583,1506.109,1605.814,229.625,301.217,,,0.728941
/planning/planning_validator/debug/marker,Best-Effort,1346,1362.778,1645.619,1689.916,248.18,282.868,,,0.764768
/planning/planning_validator/debug/processing_time_ms,Best-Effort,1347,1361.963,1645.625,1690.027,249.335,282.302,,,0.764552
/planning/planning_validator/validation_status,Best-Effort,1344,1362.927,1644.957,1690.185,247.741,282.533,,,0.764665
/planning/planning_validator/virtual_wall,Best-Effort,1344,1363.023,1644.788,1690.209,247.745,282.54,,,0.764665
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change,Best-Effort,1561,1269.02,1509.134,1605.716,228.341,302.367,,,0.726955
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change/processing_time_ms,Best-Effort,1554,1265.268,1505.73,1605.784,229.372,301.332,,,0.728417
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/bound,Best-Effort,1538,1264.397,1507.262,1605.283,229.045,301.007,,,0.730978
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner,Best-Effort,1560,1267.749,1507.307,1605.703,228.095,302.036,,,0.727177
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner/processing_time_ms,Best-Effort,1552,1264.74,1506.073,1605.894,229.524,301.382,,,0.728529
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/internal_state,Best-Effort,1546,1264.255,1506.286,1606.109,229.242,301.948,,,0.730098
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left,Best-Effort,1561,1269.209,1509.106,1605.707,228.215,302.193,,,0.726955
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left/processing_time_ms,Best-Effort,1550,1264.121,1506.18,1605.948,229.712,301.305,,,0.729068
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right,Best-Effort,1559,1266.94,1506.934,1605.623,228.514,301.969,,,0.727828
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right/processing_time_ms,Best-Effort,1550,1264.823,1506.218,1605.99,229.564,301.237,,,0.728879
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/root_reference_path,Best-Effort,1393,1285.776,1512.347,1613.829,227.421,278.848,,,0.756851
