topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/control/control_evaluator/metrics,Best-Effort,5957,1.955,7.678,11.439,2.495,2.657,,,0.0
/control/control_validator/debug/marker,Best-Effort,11942,3.819,10.795,11.969,3.623,5.765,,,0.0
/control/control_validator/debug/processing_time_ms,Best-Effort,11943,3.816,10.752,11.957,3.605,5.729,,,0.0
/control/control_validator/validation_status,Best-Effort,11943,3.719,10.746,11.915,3.64,5.791,,,0.0
/control/control_validator/virtual_wall,Best-Effort,11942,3.674,10.693,11.857,3.635,5.787,,,0.0
/control/trajectory_follower/control_cmd/debug/published_time,Best-Effort,11877,3.888,10.651,11.881,3.556,5.674,,,0.0
/control/trajectory_follower/controller_node_exe/debug/predicted_trajectory_in_frenet_coordinate,Best-Effort,11905,3.722,11.264,12.262,3.783,6.044,,,0.0
/control/trajectory_follower/controller_node_exe/debug/resampled_reference_trajectory,Best-Effort,11917,3.181,11.722,12.577,3.78,5.981,,,0.0
/control/trajectory_follower/controller_node_exe/lateral/debug/processing_time_ms,Best-Effort,11861,3.901,10.957,12.057,3.681,5.879,,,0.0
/control/trajectory_follower/controller_node_exe/longitudinal/debug/processing_time_ms,Best-Effort,11915,3.856,10.768,12.001,3.606,5.735,,,0.0
/control/trajectory_follower/controller_node_exe/output/debug_marker,Best-Effort,11907,3.818,10.604,11.833,3.551,5.662,,,0.0
/control/trajectory_follower/controller_node_exe/output/estimated_steer_offset,Best-Effort,11909,3.705,10.905,11.991,3.679,5.865,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/lateral,Best-Effort,5953,2.617,8.45,12.02,2.564,2.498,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw,Best-Effort,5955,2.493,8.391,11.952,2.565,2.478,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw_deg,Best-Effort,5957,2.183,7.875,11.537,2.503,2.578,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/marker_array,Best-Effort,5957,2.605,8.833,11.969,2.592,2.39,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/processing_time_ms,Best-Effort,5970,2.16,7.523,11.624,2.471,2.692,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/processing_time_ms_diag,Best-Effort,5969,2.025,7.573,11.395,2.45,2.644,,,0.0
/control/trajectory_follower/lateral/diagnostic,Best-Effort,11911,3.615,10.845,11.881,3.676,5.86,,,0.0
/control/trajectory_follower/lateral/predicted_trajectory,Best-Effort,11905,3.877,11.039,12.069,3.732,5.986,,,0.0
/control/trajectory_follower/longitudinal/diagnostic,Best-Effort,11909,3.845,10.861,12.008,3.637,5.798,,,0.0
/control/vehicle_cmd_gate/debug/processing_time_ms,Best-Effort,5943,2.901,9.249,11.962,2.623,2.482,,,0.0
/control/vehicle_cmd_gate/is_filter_activated/marker_raw,Best-Effort,11861,3.9,10.597,11.801,3.515,5.606,,,0.0
/localization/debug/ellipse_marker,Best-Effort,11909,4.69,13.743,14.839,5.84,10.101,,,0.0
/localization/pose_estimator/exe_time_ms,Best-Effort,5940,7.878,13.114,14.027,5.16,2.057,,,0.0
/localization/pose_twist_fusion_filter/debug/processing_time_ms,Best-Effort,11883,4.72,13.829,14.879,5.842,10.112,,,0.0
/localization/pose_twist_fusion_filter/debug/stop_flag,Best-Effort,11873,4.482,13.897,14.995,5.784,9.853,,,0.0
/localization/pose_twist_fusion_filter/pose_instability_detector/debug/diff_pose,Best-Effort,1186,0.754,2.06,5.116,2.377,3.369,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/cyclic_time_ms,Best-Effort,5950,2.752,13.866,15.283,5.043,4.358,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/pipeline_latency_ms,Best-Effort,5946,3.373,14.163,15.449,5.39,5.219,,,0.0
/localization/util/crop_box_filter_measurement_range/debug/processing_time_ms,Best-Effort,5948,3.006,13.99,15.384,5.189,4.725,,,0.0
/localization/util/downsample/pointcloud/debug/published_time,Best-Effort,5938,8.77,14.322,15.167,5.564,3.605,,,0.0
/localization/util/measurement_range/pointcloud/debug/published_time,Best-Effort,5936,6.765,14.668,15.706,6.229,6.887,,,0.0
/localization/util/voxel_grid_downsample/pointcloud/debug/published_time,Best-Effort,5938,8.518,14.528,15.444,5.762,4.74,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/cyclic_time_ms,Best-Effort,5938,4.921,7.907,8.958,2.845,1.857,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/pipeline_latency_ms,Best-Effort,5952,4.72,7.804,8.859,2.938,1.825,,,0.0
/perception/object_recognition/detection/centerpoint/lidar_centerpoint/debug/processing_time_ms,Best-Effort,5932,4.996,7.935,8.984,2.797,1.867,,,0.0
/perception/object_recognition/detection/centerpoint/objects/debug/published_time,Best-Effort,5942,4.813,7.925,9.033,2.978,1.809,,,0.0
/perception/object_recognition/detection/centerpoint/validation/objects/debug/published_time,Best-Effort,5950,4.7,7.865,8.928,3.016,1.879,,,0.0
/perception/object_recognition/detection/clustering/debug/clusters,Best-Effort,5944,4.988,8.601,9.631,3.312,1.824,,,0.0
/perception/object_recognition/detection/clustering/objects/debug/published_time,Best-Effort,5948,5.097,8.515,9.492,3.094,1.933,,,0.0
/perception/object_recognition/detection/clustering/objects_with_feature/debug/published_time,Best-Effort,5952,4.922,8.508,9.521,3.246,1.867,,,0.0
/perception/object_recognition/detection/clustering/shape_estimation/debug/cyclic_time_ms,Best-Effort,5942,5.115,8.59,9.632,3.153,1.903,,,0.0
/perception/object_recognition/detection/clustering/shape_estimation/debug/processing_time_ms,Best-Effort,5934,5.288,8.65,9.693,3.05,1.925,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/cyclic_time_ms,Best-Effort,5942,5.063,8.643,9.652,3.27,1.848,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/pipeline_latency_ms,Best-Effort,5934,5.187,8.684,9.714,3.187,1.875,,,0.0
/perception/object_recognition/detection/clustering/voxel_grid_based_euclidean_cluster/debug/processing_time_ms,Best-Effort,5948,4.932,8.572,9.606,3.33,1.801,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/divided_objects,Best-Effort,5934,5.258,8.624,9.668,3.053,1.914,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/initial_objects,Best-Effort,5950,4.932,8.52,9.54,3.252,1.854,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/merged_objects,Best-Effort,5940,5.205,8.611,9.65,3.098,1.905,,,0.0
/perception/object_recognition/detection/detection_by_tracker/debug/tracked_objects,Best-Effort,5940,5.146,8.587,9.655,3.134,1.899,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/cyclic_time_ms,Best-Effort,5946,5.153,8.526,9.558,3.055,1.938,,,0.0
/perception/object_recognition/detection/detection_by_tracker/detection_by_tracker/debug/processing_time_ms,Best-Effort,5928,5.316,8.603,9.643,2.958,1.945,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects/debug/published_time,Best-Effort,5946,5.205,8.557,9.586,3.041,1.942,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/cyclic_time_ms,Best-Effort,11897,4.832,7.812,8.741,2.722,1.414,,,0.0
/perception/object_recognition/detection/object_association_merger/debug/processing_time_ms,Best-Effort,11849,4.97,7.877,8.809,2.638,1.392,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/pipeline_latency_ms,Best-Effort,5940,4.86,7.746,8.682,2.693,1.964,,,0.0
/perception/object_recognition/detection/object_lanelet_filter/debug/processing_time_ms,Best-Effort,5940,4.902,7.771,8.708,2.675,1.966,,,0.0
/perception/object_recognition/detection/objects/debug/published_time,Best-Effort,5934,4.945,7.807,8.733,2.656,1.962,,,0.0
/perception/object_recognition/detection/objects_before_filter/debug/published_time,Best-Effort,5946,4.817,7.786,8.698,2.78,1.944,,,0.0
/perception/object_recognition/detection/obstacle_pointcloud_based_validator/debug/pipeline_latency_ms,Best-Effort,5934,4.88,7.945,8.967,2.916,1.922,,,0.0
/perception/object_recognition/detection/pointcloud_map_filtered/pointcloud/debug/published_time,Best-Effort,5934,5.348,9.056,9.989,3.498,1.777,,,0.0
/perception/object_recognition/detection/temporary_merged_objects/debug/published_time,Best-Effort,5940,4.857,7.856,8.779,2.828,1.928,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/cyclic_time_ms,Best-Effort,5950,5.504,9.198,10.194,3.548,1.769,,,0.0
/perception/object_recognition/detection/voxel_based_compare_map_filter/debug/processing_time_ms,Best-Effort,5918,5.493,9.208,10.178,3.49,1.752,,,0.0
/perception/object_recognition/objects/debug/published_time,Best-Effort,5942,0.711,2.228,3.09,1.541,1.417,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/cyclic_time_ms,Best-Effort,5942,0.79,2.346,3.317,1.559,1.457,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_detail_ms,Best-Effort,5942,0.723,2.25,3.388,1.559,1.454,,,0.0
/perception/object_recognition/prediction/map_based_prediction/debug/processing_time_ms,Best-Effort,5948,0.653,2.123,3.2,1.375,1.475,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/cyclic_time_ms,Best-Effort,5967,0.662,1.879,2.715,1.526,1.374,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/input_latency_ms,Best-Effort,5966,4.785,7.712,8.666,2.728,1.982,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/meas_to_tracked_object_ms,Best-Effort,5959,0.552,1.55,2.576,1.53,1.343,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/objects_markers,Best-Effort,5967,0.631,1.84,2.81,1.523,1.376,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/pipeline_latency_ms,Best-Effort,5967,0.729,2.051,2.886,1.537,1.4,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_latency_ms,Best-Effort,5967,0.695,1.968,2.968,1.53,1.394,,,0.0
/perception/object_recognition/tracking/multi_object_tracker/debug/processing_time_ms,Best-Effort,5968,0.493,1.476,2.463,1.345,1.372,,,0.0
/perception/object_recognition/tracking/objects/debug/published_time,Best-Effort,5968,0.42,1.216,2.212,1.494,1.26,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/cyclic_time_ms,Best-Effort,5936,3.939,14.444,15.625,5.645,6.045,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/pipeline_latency_ms,Best-Effort,5936,4.362,14.458,15.592,5.823,6.44,,,0.0
/perception/obstacle_segmentation/crop_box_filter/debug/processing_time_ms,Best-Effort,5936,3.892,14.295,15.515,5.629,6.093,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/cyclic_time_ms,Best-Effort,5934,5.878,9.57,10.592,3.631,1.76,,,0.0
/perception/obstacle_segmentation/occupancy_grid_map_outlier_filter/debug/processing_time_ms,Best-Effort,5944,5.689,9.45,10.511,3.7,1.733,,,0.0
/perception/obstacle_segmentation/pointcloud_map_filtered/downsampled/pointcloud/debug/published_time,Best-Effort,5940,5.776,9.484,10.486,3.661,1.752,,,0.0
/perception/obstacle_segmentation/range_cropped/pointcloud/debug/published_time,Best-Effort,5946,6.262,14.504,15.639,6.196,7.025,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/cyclic_time_ms,Best-Effort,5944,8.78,13.974,14.848,5.417,2.063,,,0.0
/perception/obstacle_segmentation/scan_ground_filter/debug/processing_time_ms,Best-Effort,5922,8.863,14.037,14.912,5.39,2.067,,,0.0
/perception/obstacle_segmentation/single_frame/pointcloud/debug/published_time,Best-Effort,5926,8.825,14.005,14.875,5.386,2.0,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/cyclic_time_ms,Best-Effort,5936,5.807,9.567,10.586,3.694,1.756,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/pipeline_latency_ms,Best-Effort,5922,5.963,9.598,10.584,3.524,1.721,,,0.0
/perception/occupancy_grid_map/pointcloud_based_occupancy_grid_map/debug/processing_time_ms,Best-Effort,5942,5.711,9.493,10.525,3.713,1.729,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_left,Best-Effort,5949,2.895,8.86,11.506,2.502,2.278,,,0.0
/planning/auto_mode_status/avoidance_by_lane_change_right,Best-Effort,5951,2.781,8.645,11.495,2.494,2.242,,,0.0
/planning/auto_mode_status/blind_spot,Best-Effort,5949,2.593,8.483,11.749,2.579,2.627,,,0.0
/planning/auto_mode_status/crosswalk,Best-Effort,5943,1.834,7.224,11.521,2.422,2.676,,,0.0
/planning/auto_mode_status/goal_planner,Best-Effort,5931,3.006,9.36,11.914,2.596,2.476,,,0.0
/planning/auto_mode_status/intersection,Best-Effort,5939,2.368,8.212,11.727,2.56,2.69,,,0.0
/planning/auto_mode_status/intersection_occlusion,Best-Effort,5933,2.587,8.514,11.863,2.585,2.641,,,0.0
/planning/auto_mode_status/lane_change_left,Best-Effort,5941,3.011,9.218,11.676,2.539,2.294,,,0.0
/planning/auto_mode_status/lane_change_right,Best-Effort,5945,2.997,9.318,11.781,2.568,2.365,,,0.0
/planning/auto_mode_status/no_stopping_area,Best-Effort,5951,2.554,8.301,11.62,2.538,2.602,,,0.0
/planning/auto_mode_status/start_planner,Best-Effort,5949,2.757,8.92,11.882,2.604,2.588,,,0.0
/planning/auto_mode_status/static_obstacle_avoidance_left,Best-Effort,5949,2.113,7.727,11.708,2.503,2.737,,,0.0
/planning/auto_mode_status/static_obstacle_avoidance_right,Best-Effort,5951,2.36,8.161,11.74,2.568,2.67,,,0.0
/planning/auto_mode_status/traffic_light,Best-Effort,5929,2.277,7.938,11.821,2.544,2.72,,,0.0
/planning/cooperate_status/avoidance_by_lane_change_left,Best-Effort,5953,0.64,3.3,8.728,1.487,1.534,,,0.0
/planning/cooperate_status/avoidance_by_lane_change_right,Best-Effort,5933,0.664,3.329,8.671,1.481,1.539,,,0.0
/planning/cooperate_status/blind_spot,Best-Effort,5944,3.142,8.902,11.157,2.409,2.443,,,0.0
/planning/cooperate_status/crosswalk,Best-Effort,5950,0.897,5.967,9.964,2.013,2.053,,,0.0
/planning/cooperate_status/goal_planner,Best-Effort,5955,0.606,3.065,8.196,1.382,1.397,,,0.0
/planning/cooperate_status/intersection,Best-Effort,5934,3.15,8.9,11.256,2.429,2.496,,,0.0
/planning/cooperate_status/intersection_occlusion,Best-Effort,5938,3.15,8.876,11.217,2.42,2.491,,,0.0
/planning/cooperate_status/lane_change_left,Best-Effort,5951,0.619,3.099,8.448,1.421,1.447,,,0.0
/planning/cooperate_status/lane_change_right,Best-Effort,5941,0.655,3.186,8.501,1.427,1.479,,,0.0
/planning/cooperate_status/no_stopping_area,Best-Effort,5942,2.9,8.613,10.712,2.321,2.235,,,0.0
/planning/cooperate_status/start_planner,Best-Effort,5955,0.573,2.982,7.679,1.304,1.368,,,0.0
/planning/cooperate_status/static_obstacle_avoidance_left,Best-Effort,5951,0.445,2.391,4.651,0.917,0.923,,,0.0
/planning/cooperate_status/static_obstacle_avoidance_right,Best-Effort,5949,0.434,2.349,4.75,0.911,0.908,,,0.0
/planning/cooperate_status/traffic_light,Best-Effort,5924,2.871,8.602,10.829,2.396,2.571,,,0.0
/planning/debug/objects_of_interest/blind_spot,Best-Effort,5954,3.1,8.869,11.104,2.41,2.436,,,0.0
/planning/debug/objects_of_interest/crosswalk,Best-Effort,5942,1.003,6.25,10.059,2.075,2.081,,,0.0
/planning/debug/objects_of_interest/goal_planner,Best-Effort,1231,0.246,0.411,2.038,0.491,0.655,,,0.0
/planning/debug/objects_of_interest/intersection,Best-Effort,5952,3.107,8.89,11.203,2.426,2.494,,,0.0
/planning/debug/objects_of_interest/no_stopping_area,Best-Effort,5936,2.931,8.61,10.703,2.315,2.231,,,0.0
/planning/debug/objects_of_interest/obstacle_cruise,Best-Effort,5940,2.2,11.724,13.892,3.105,3.38,,,0.0
/planning/debug/objects_of_interest/obstacle_slow_down,Best-Effort,5946,1.721,9.174,12.835,2.561,2.889,,,0.0
/planning/debug/objects_of_interest/obstacle_stop,Best-Effort,5940,0.453,1.707,8.552,1.361,1.709,,,0.0
/planning/debug/objects_of_interest/traffic_light,Best-Effort,5936,2.673,8.403,10.719,2.398,2.553,,,0.0
/planning/hazard_lights_cmd,Best-Effort,5936,0.441,1.978,7.308,1.247,1.492,,,0.0
/planning/planning_evaluator/debug/processing_time_ms,Best-Effort,5955,2.45,8.511,11.789,2.608,2.603,,,0.0
/planning/planning_evaluator/metrics,Best-Effort,5931,2.75,9.235,12.035,2.672,2.522,,,0.0
/planning/planning_factors/avoidance_by_lane_change,Best-Effort,5935,0.662,3.398,8.876,1.516,1.572,,,0.0
/planning/planning_factors/behavior_path_planner,Best-Effort,5949,0.681,4.348,9.809,1.783,1.9,,,0.0
/planning/planning_factors/blind_spot,Best-Effort,5934,3.152,8.967,11.221,2.42,2.47,,,0.0
/planning/planning_factors/crosswalk,Best-Effort,5956,0.618,4.636,9.639,1.788,1.862,,,0.0
/planning/planning_factors/detection_area,Best-Effort,5934,3.102,8.886,11.073,2.399,2.407,,,0.0
/planning/planning_factors/dynamic_obstacle_stop,Best-Effort,5930,2.124,11.949,13.673,3.337,3.67,,,0.0
/planning/planning_factors/goal_planner,Best-Effort,5951,0.634,3.116,8.306,1.405,1.445,,,0.0
/planning/planning_factors/intersection,Best-Effort,5934,2.883,8.711,10.888,2.404,2.564,,,0.0
/planning/planning_factors/lane_change_left,Best-Effort,5935,0.647,3.235,8.562,1.451,1.502,,,0.0
/planning/planning_factors/lane_change_right,Best-Effort,5947,0.636,3.105,8.49,1.419,1.448,,,0.0
/planning/planning_factors/no_stopping_area,Best-Effort,5946,2.966,8.695,10.835,2.333,2.293,,,0.0
/planning/planning_factors/obstacle_cruise,Best-Effort,5934,2.613,12.28,14.208,3.195,3.542,,,0.0
/planning/planning_factors/obstacle_slow_down,Best-Effort,5952,1.82,9.519,13.138,2.622,2.962,,,0.0
/planning/planning_factors/obstacle_stop,Best-Effort,5934,0.81,2.547,9.879,1.742,2.2,,,0.0
/planning/planning_factors/out_of_lane,Best-Effort,5934,2.396,12.304,13.986,3.316,3.662,,,0.0
/planning/planning_factors/run_out,Best-Effort,5934,2.434,8.071,10.202,2.245,2.1,,,0.0
/planning/planning_factors/side_shift,Best-Effort,5945,0.562,2.727,5.855,1.171,1.32,,,0.0
/planning/planning_factors/start_planner,Best-Effort,5951,0.631,3.149,8.097,1.385,1.41,,,0.0
/planning/planning_factors/static_obstacle_avoidance,Best-Effort,5935,0.609,2.791,5.879,1.158,1.31,,,0.0
/planning/planning_factors/stop_line,Best-Effort,5948,2.873,8.571,10.647,2.311,2.231,,,0.0
/planning/planning_factors/traffic_light,Best-Effort,5934,2.171,7.742,10.432,2.356,2.558,,,0.0
/planning/planning_factors/virtual_traffic_light,Best-Effort,5952,2.949,8.684,10.884,2.379,2.373,,,0.0
/planning/planning_factors/walkway,Best-Effort,5942,1.149,6.519,10.072,2.145,2.164,,,0.0
/planning/planning_validator/debug/marker,Best-Effort,5956,1.847,9.225,10.999,3.064,3.43,,,0.0
/planning/planning_validator/debug/processing_time_ms,Best-Effort,5954,1.856,9.208,11.121,3.056,3.434,,,0.0
/planning/planning_validator/validation_status,Best-Effort,5934,2.03,9.412,11.201,3.094,3.455,,,0.0
/planning/planning_validator/virtual_wall,Best-Effort,5934,2.165,9.563,11.272,3.114,3.47,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change,Best-Effort,5932,2.789,8.904,11.037,2.419,2.455,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/avoidance_by_lane_change/processing_time_ms,Best-Effort,5942,1.434,7.429,10.306,2.309,2.326,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/bound,Best-Effort,5932,0.938,5.545,10.527,1.946,2.009,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner,Best-Effort,5934,2.461,8.71,10.879,2.41,2.443,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/goal_planner/processing_time_ms,Best-Effort,5932,1.275,6.904,10.273,2.209,2.216,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/internal_state,Best-Effort,5954,0.764,5.484,9.828,1.931,1.917,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left,Best-Effort,5932,2.816,8.912,11.009,2.413,2.452,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_left/processing_time_ms,Best-Effort,5940,1.023,6.69,10.176,2.132,2.069,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right,Best-Effort,5954,2.019,8.093,10.547,2.394,2.449,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/lane_change_right/processing_time_ms,Best-Effort,5932,1.229,6.905,10.282,2.191,2.173,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/root_reference_path,Best-Effort,5957,2.514,8.134,11.02,2.382,2.006,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/side_shift,Best-Effort,5938,1.907,8.081,10.56,2.393,2.427,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/side_shift/processing_time_ms,Best-Effort,5950,1.318,7.079,10.24,2.246,2.238,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/start_planner,Best-Effort,5946,1.859,8.015,10.534,2.397,2.424,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/start_planner/processing_time_ms,Best-Effort,5954,1.211,6.843,10.218,2.206,2.182,,,0.0
/planning/scenario_planning/lane_driving/behavior_planning/behavior_path_planner/debug/static_obstacle_avoidance,Best-Effort,5932,1.854,8.001,10.538,2.389,2.408,,,0.0
